Campaign Name,Date,Datasource
MCMPR_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_DESTAPAYGANA_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-01-01,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_CHEEZIT_SEASONAL_GALLETAOSNACK_SIZMEK_MID-MORNINGSNACK_CPCV-XAXIS-VIDEO,2021-04-19,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2021-01-01,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_FROOTLOOPS_SEASONAL_FROOTLOOPSJUMBO_SIZMEK_MID-MORNINGSNACK_CPV-XAXIS-VIDEO,2021-02-12,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_SIZMEK_FAMILYBREAKFAST_CPM-EIKON-DISPLAY,2021-01-02,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_POPTARTS_SEASONAL_ESLOQUEES_SIZMEK_MID-MORNINGSNACK_CPV-ADMAZING,2021-04-23,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_PRINGLES_SEASONAL_DESTAPAYGANA_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-03-26,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_PRINGLES_SEASONAL_WAVY_SIZMEK_EVENINGME_CPCV-XAXIS-VIDEO,2021-04-30,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_RICEKRISPIES_SEASONAL_AMORPARALLEVAR_SIZMEK_MID-MORNINGSNACK_CPCV-EIKON,2021-01-01,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_RICEKRISPIES_SEASONAL_RECOVERYPLAN_SIZMEK_AFTERNOONSNACK_CPCV-XAXIS-VIDEO,2021-05-02,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_RECOVERYPLAN_SIZMEK_AFTERNOONSNACK_CPCV-XAXIS-VIDEO,2021-04-27,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_SPECIALK_SEASONAL_REPOSICIONAMIENTO_SIZMEK_BREAKFASTFORONE_CPM-EIKON,2021-01-01,Sizmek Sas
MCMPR_2020_GTM_KELLOGGS_SPECIALK_SEASONAL_REPOSICIONAMIENTO_SIZMEK_BREAKFASTFORONE_CPM-SEVERAL-DISPLAY,2021-01-01,Sizmek Sas
MCMPR_2020_HND_KELLOGGS_MASTERBRAND_SEASONAL_MAIZENA_SIZMEK_BREAKFASTFORONE_CPM-EIKON,2021-01-01,Sizmek Sas
MCMPR_2020_HND_KELLOGGS_MASTERBRAND_SEASONAL_MAIZENA_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-DISPLAY,2021-01-13,Sizmek Sas
MCMPR_2020_JAM_KELLOGGS_CHEEZIT_SEASONAL_CHEEZIT_SIZMEK_AFTERNOONSNACK_CPCV-ADMAZING,2021-01-09,Sizmek Sas
MCMPR_2020_JAM_KELLOGGS_RICEKRISPIES_SEASONAL_RICEKRISPIESTREAT_SIZMEK_AFTERNOONSNACK_CPCV-EIKON,2021-01-01,Sizmek Sas
MCMPR_2020_NIC_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2020_PAN_KELLOGGS_FROOTLOOPS_SEASONAL_FROOTLOOPSJUMBO_SIZMEK_MID-MORNINGSNACK_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2020_PAN_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2020_PAN_KELLOGGS_POPTARTS_SEASONAL_ESLOQUEES_SIZMEK_MID-MORNINGSNACK_CPV-ADMAZING,2021-05-29,Sizmek Sas
MCMPR_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_DESTAPAYGANA_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-03-26,Sizmek Sas
MCMPR_2020_PRI_KELLOGGS_SPECIALK_SEASONAL_REPOSICIONAMIENTO_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-DISPLAY,2021-02-18,Sizmek Sas
MCMPR_2020_SLV_KELLOGGS_CHOCOKRISPIS_SEASONAL_REFORMULACION_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO-NOV-DIC,2021-01-03,Sizmek Sas
MCMPR_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY,2021-01-01,Sizmek Sas
MCMPR_2020_SLV_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-01-01,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-06-03,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-05,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CHOCODILEMA_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-04-27,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_MEDIUMBOX_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-03-05,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-02-24,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-02-22,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-06-04,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_POPTARTS_SEASONAL_CELEBREAKING_SIZMEK_MID-MORNINGSNACK_CPCV-ADMAZING,2021-06-10,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_POPTARTS_SEASONAL_CELEBREAKING_SIZMEK_MID-MORNINGSNACK_CPCV-XAXIS-VIDEO,2021-06-01,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_EVENINGME_CPCV-ADMAZING,2021-02-22,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-02-12,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_RICEKRISPIESTREATS_SEASONAL_CELEBREAKING_SIZMEK_MID-MORNINGSNACK_CPCV-ADMAZING,2021-06-10,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_RICEKRISPIESTREATS_SEASONAL_CELEBREAKING_SIZMEK_MID-MORNINGSNACK_CPCV-XAXIS-VIDEO,2021-06-01,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_SIZMEK_MID-MORNINGSNACK_CPCV-XAXIS-VIDEO,2021-02-17,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_SPECIALK_SEASONAL_ALIMENTATUPOTENCIAL_SIZMEK_BREAKFAST_CPCV-XAXIS-VIDEO,2021-05-27,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_SPECIALK BARS_SEASONAL_HOMEOFFICE_SIZMEK_MID-MORNINGSNACK_CPCV-EIKON,2021-02-17,Sizmek Sas
MCMPR_2021_CRI_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-02-03,Sizmek Sas
MCMPR_2021_DOM_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-04-23,Sizmek Sas
MCMPR_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_EVENINGME_CPCV-ADMAZING,2021-02-22,Sizmek Sas
MCMPR_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-02-17,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-02-19,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-05,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CHOCODILEMA_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-04-27,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_MEDIUMBOX_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-03-05,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-02-24,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-02-22,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-06-04,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_POPTARTS_SEASONAL_CELEBREAKING_SIZMEK_MID-MORNINGSNACK_CPCV-ADMAZING,2021-06-10,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_POPTARTS_SEASONAL_CELEBREAKING_SIZMEK_MID-MORNINGSNACK_CPCV-XAXIS-VIDEO,2021-06-01,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_EVENINGME_CPCV-ADMAZING,2021-02-22,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-02-12,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_RICEKRISPIESTREATS_SEASONAL_CELEBREAKING_SIZMEK_MID-MORNINGSNACK_CPCV-ADMAZING,2021-06-10,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_RICEKRISPIESTREATS_SEASONAL_CELEBREAKING_SIZMEK_MID-MORNINGSNACK_CPCV-XAXIS-VIDEO,2021-06-01,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_SIZMEK_MID-MORNINGSNACK_CPCV-XAXIS-VIDEO,2021-02-17,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_SPECIALK_SEASONAL_ALIMENTATUPOTENCIAL_SIZMEK_BREAKFAST_CPCV-XAXIS-VIDEO,2021-05-27,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_SPECIALK BARS_SEASONAL_HOMEOFFICE_SIZMEK_MID-MORNINGSNACK_CPCV-EIKON,2021-02-17,Sizmek Sas
MCMPR_2021_GTM_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-06-04,Sizmek Sas
MCMPR_2021_PAN_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-27,Sizmek Sas
MCMPR_2021_PAN_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-02-24,Sizmek Sas
MCMPR_2021_PAN_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-04-16,Sizmek Sas
MCMPR_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_EVENINGME_CPCV-ADMAZING,2021-02-22,Sizmek Sas
MCMPR_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY,2021-02-12,Sizmek Sas
MCMPR_2021_PAN_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-19,Sizmek Sas
MCMPR_2021_PRI_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-DISPLAY,2021-03-26,Sizmek Sas
MCMPR_2021_PRI_KELLOGGS_PRINGLES_SEASONAL_MEGHAN_SIZMEK_EVENINGME_CPCV-ADMAZING,2021-03-22,Sizmek Sas
MCMPR_2021_PRI_KELLOGGS_PRINGLES_SEASONAL_MEGHAN_SIZMEK_EVENINGME_CPCV-XAXIS-VIDEO,2021-03-18,Sizmek Sas
MCMPR_2021_PRI_KELLOGGS_PRINGLES_SEASONAL_MEGHAN_SIZMEK_EVENINGME_CPM-GFR-BANNERS,2021-03-25,Sizmek Sas
MCMPR_2021_PRI_KELLOGGS_PRINGLES_SEASONAL_MEGHAN_SIZMEK_EVENINGME_CPV-CONNECTEDTV,2021-03-19,Sizmek Sas
MCMPR_2021_PRI_KELLOGGS_SPECIALK_SEASONAL_YOSOY_SIZMEK_BREAKFASTFORONE_CPM-XAXIS-DISPLAY,2021-04-23,Sizmek Sas
MCMPR_2021_SLV_KELLOGGS_CHOCOKRISPIS_SEASONAL_ALOGRANDE_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-02-22,Sizmek Sas
MCMPR_2021_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_BACKTOSCHOOL_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-01-05,Sizmek Sas
MCMPR_2021_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CHOCODILEMA_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-04-27,Sizmek Sas
MCMPR_2021_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_MEDIUMBOX_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-03-05,Sizmek Sas
MCMPR_2021_SLV_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-02-24,Sizmek Sas
MCMPR_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO,2021-02-22,Sizmek Sas
MCMPR_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-06-04,Sizmek Sas
MCMPR_2021_SLV_KELLOGGS_ZUCARITAS_SEASONAL_PURAGARRA_SIZMEK_FAMILYBREAKFAST_CPV-XAXIS-VIDEO,2021-06-04,Sizmek Sas
MCMMIA_2020_ARG_KELLOGGS_PRINGLES_SEASONAL_MOVIMIENTO PRINGLES_TIKTOK_EVENING ME,,
MCMCO_2020_COL_KELLOGGS_CORPORATE PROMOTIONS_SEASONAL_RAPPI - MUSLI_PULZO_BREAKFAST FOR ONE,,
MCMCO_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_INCANSABLES_INCA_BREAKFAST FOR ONE,,
MCMCO_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_INCANSABLES_CANAL RCN_BREAKFAST FOR ONE,,
MCMCO_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_INCANSABLES_XAXIS_BREAKFAST FOR ONE,,
MCMCO_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_INCANSABLES_TEADS_BREAKFAST FOR ONE,,
MCMCO_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_INCANSABLES_XAXIS - DISPLAY_BREAKFAST FOR ONE,,
MCMCO_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_INCANSABLES_W RADIO-DISPLAY_BREAKFAST FOR ONE,,
MCMMIA_2020_COL_KELLOGGS_PRINGLES_SEASONAL_ALWAYS ON_XAXIS - DISPLAY_EVENING ME,,
MCMCO_2020_COL_KELLOGGS_MASTERBRAND_SEASONAL_INCANSABLES_TAPTAP-DISPLAY-STANDAR BANNER_BREAKFAST FOR ONE,,
MCMPR_2020_GTM_KELLOGGS_CHEEZ IT_SEASONAL_GALLETA O SNACK_XAXIS - VIDEO_MID-MORNING SNACK,,
MCMPR_2020_GTM_KELLOGGS_CHEEZ IT_SEASONAL_GALLETA O SNACK_AUDIO_MID-MORNING SNACK,,
MCMPR_2020_GTM_KELLOGGS_CHEEZ IT_SEASONAL_GALLETA O SNACK_XAXIS - DISPLAY_MID-MORNING SNACK,,
MCMPR_2020_PRI_KELLOGGS_SPECIAL K_SEASONAL_EMPIEZA FUERTE_XAXIS - VIDEO_BREAKFAST FOR ONE,,
MCMPR_2020_PRI_KELLOGGS_SPECIAL K_SEASONAL_REPOSICIONAMIENTO_AUDIO_BREAKFAST FOR ONE,,
MCMPR_2020_GTM_KELLOGGS_CHOCO KRISPIS_SEASONAL_REFORMULACION_AUDIO_FAMILY BREAKFAST,,
MCMPR_2020_PRI_KELLOGGS_SPECIAL K_SEASONAL_REPOSICIONAMIENTO_XAXIS - DISPLAY_BREAKFAST FOR ONE,,
MCMPR_2020_GTM_KELLOGGS_CORPORATE PROMOTIONS_SEASONAL_KOOLCHARA_AUDIO_FAMILY BREAKFAST,,
MCMPR_2020_SLV_KELLOGGS_CORPORATE PROMOTIONS_SEASONAL_KOOLCHARA_AUDIO_FAMILY BREAKFAST,,
MCMPR_2020_CRI_KELLOGGS_CORPORATE PROMOTIONS_SEASONAL_KOOLCHARA_AUDIO_FAMILY BREAKFAST,,
MCMPR_2020_PAN_KELLOGGS_CORPORATE PROMOTIONS_SEASONAL_KOOLCHARA_AUDIO_FAMILY BREAKFAST,,
MCMPR_2020_GTM_KELLOGGS_CHOCO KRISPIS_SEASONAL_REPOSICIONAMIENTO_SOY502_FAMILY BREAKFAST,,
MCMPR_2020_GTM_KELLOGGS_CHOCO KRISPIS_SEASONAL_REPOSICIONAMIENTO_XAXIS - VIDEO_FAMILY BREAKFAST,,
MCMPR_2020_SLV_KELLOGGS_CHOCO KRISPIS_SEASONAL_REPOSICIONAMIENTO_XAXIS - VIDEO_FAMILY BREAKFAST,,
MCMPR_2020_CRI_KELLOGGS_CHEEZ IT_SEASONAL_GALLETA O SNACK_XAXIS - VIDEO_MID-MORNING SNACK,,
MCMPR_2020_GTM_KELLOGGS_CHOCO KRISPIS_SEASONAL_REPOSICIONAMIENTO_AUDIO_FAMILY BREAKFAST,,
MCMPR_2020_SLV_KELLOGGS_CHOCO KRISPIS_SEASONAL_REPOSICIONAMIENTO_AUDIO_FAMILY BREAKFAST,,
MCMPR_2020_CRI_KELLOGGS_CHEEZ IT_SEASONAL_GALLETA O SNACK_XAXIS - DISPLAY_MID-MORNING SNACK,,
MCMPR_2020_GTM_KELLOGGS_SPECIAL K_SEASONAL_REPOSICIONAMIENTO_AUDIO_BREAKFAST FOR ONE,,
MCMPR_2020_CRI_KELLOGGS_SPECIAL K_SEASONAL_REPOSICIONAMIENTO_AUDIO_BREAKFAST FOR ONE,,
MCMPR_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_CAE MEJOR_AUDIO_EVENING ME,,
MCMPR_2020_GTM_KELLOGGS_MASTERBRAND_SEASONAL_KE HEROES_CONTENIDO_BREAKFAST FOR ONE,,
MCMPR_2020_CRI_KELLOGGS_CHEEZ IT_SEASONAL_GALLETA O SNACK_AUDIO_MID-MORNING SNACK,,
MCMPR_2020_GTM_KELLOGGS_SPECIAL K_SEASONAL_REPOSICIONAMIENTO_TIGO MEDIA_BREAKFAST FOR ONE,,
MCMPR_2020_GTM_KELLOGGS_PRINGLES_SEASONAL_SNACKEA Y GANA_XAXIS_EVENING ME,,
MCMPR_2020_CRI_KELLOGGS_PRINGLES_SEASONAL_SNACKEA Y GANA_XAXIS_EVENING ME,,
MCMPR_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_SNACKEA Y GANA_XAXIS_EVENING ME,,
MCMPR_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_SNACKEA Y GANA_XAXIS_EVENING ME,,
MCMPR_2020_GTM_KELLOGGS_PRINGLES_SEASONAL_WAVY_XAXIS_EVENING ME,,
MCMPR_2020_CRI_KELLOGGS_PRINGLES_SEASONAL_WAVY_XAXIS_EVENING ME,,
MCMPR_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_WAVY_XAXIS_EVENING ME,,
MCMPR_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_WAVY_XAXIS_EVENING ME,,
MCMPR_2020_GTM_KELLOGGS_PRINGLES_SEASONAL_WAVY_AUDIO_EVENING ME,,
MCMPR_2020_CRI_KELLOGGS_PRINGLES_SEASONAL_WAVY_AUDIO_EVENING ME,,
MCMPR_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_WAVY_AUDIO_EVENING ME,,
MCMPR_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_WAVY_AUDIO_EVENING ME,,
MCMPR_2020_GTM_KELLOGGS_PRINGLES_SEASONAL_DESTAPA Y GANA_TIGO MEDIA_EVENING ME,,
MCMPR_2020_CRI_KELLOGGS_CHOCO KRISPIS_SEASONAL_REFORMULACION_AUDIO_FAMILY BREAKFAST,,
MCMPR_2020_PAN_KELLOGGS_CHOCO KRISPIS_SEASONAL_REFORMULACION_AUDIO_FAMILY BREAKFAST,,
MCMPR_2020_PRI_KELLOGGS_ZUCARITAS_SEASONAL_MISSION TIGER_AUDIO_BREAKFAST FOR ONE,,
MCMPR_2020_JAM_KELLOGGS_CHEEZ IT_SEASONAL_CHEEZ IT_AUDIO_AFTERNOON SNACK,,
MCMPR_2020_BMU_KELLOGGS_CHEEZ IT_SEASONAL_CHEEZ IT_AUDIO_AFTERNOON SNACK,,
MCMPR_2020_JAM_KELLOGGS_CHEEZ IT_SEASONAL_CHEEZ IT_PUSH NOTIFICATIONS_AFTERNOON SNACK,,
MCMPR_2020_BMU_KELLOGGS_CHEEZ IT_SEASONAL_CHEEZ IT_PUSH NOTIFICATIONS_AFTERNOON SNACK,,
MCMPR_2020_GTM_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_AUDIO_FAMILY BREAKFAST,,
MCMPR_2020_CRI_KELLOGGS_KOMPLETE_SEASONAL_KOMPLETE_AUDIO_FAMILY BREAKFAST,,
MCMPR_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_NAVIDAD_PUSH NOTIFICATIONS_EVENING ME,,
MCMPR_2020_GTM_KELLOGGS_RICE KRISPIES_SEASONAL_RECOVERY PLAN_SPOTIFY_AFTERNOON SNACK,,
MCMPR_2020_CRI_KELLOGGS_RICE KRISPIES_SEASONAL_RECOVERY PLAN_SPOTIFY_AFTERNOON SNACK,,
MCMPR_2020_GTM_KELLOGGS_RICE KRISPIES_SEASONAL_RECOVERY PLAN_XAXIS_AFTERNOON SNACK,,
MCMPR_2020_CRI_KELLOGGS_RICE KRISPIES_SEASONAL_RECOVERY PLAN_XAXIS_AFTERNOON SNACK,,
MCMPR_2020_GTM_KELLOGGS_SPECIAL K BARS_SEASONAL_RECOVERY PLAN_SPOTIFY_AFTERNOON SNACK,,
MCMPR_2020_CRI_KELLOGGS_SPECIAL K BARS_SEASONAL_RECOVERY PLAN_SPOTIFY_AFTERNOON SNACK,,
MCMPR_2020_GTM_KELLOGGS_SPECIAL K BARS_SEASONAL_RECOVERY PLAN_XAXIS_AFTERNOON SNACK,,
MCMPR_2020_CRI_KELLOGGS_SPECIAL K BARS_SEASONAL_RECOVERY PLAN_XAXIS_AFTERNOON SNACK,,
MCMPR_2020_CRI_KELLOGGS_PRINGLES_SEASONAL_DESTAPA Y GANA_CLARO_EVENING ME,,
MCMPR_2020_GTM_KELLOGGS_PRINGLES_SEASONAL_DESTAPA Y GANA_CLARO_EVENING ME,,
MCMPR_2020_PAN_KELLOGGS_PRINGLES_SEASONAL_DESTAPA Y GANA_CLARO_EVENING ME,,
MCMMX_2020_MEX_KELLOGGS_MEZCLADITO_SEASONAL_MEZCLADITO_WALMART MEDIA_FAMILY BREAKFAST,,
MCMMX_2020_MEX_KELLOGGS_MEZCLADITO_SEASONAL_MEZCLADITO_CORNERSHOP_FAMILY BREAKFAST_FIXED-CORNERSHOP,,
MCMMX_2020_MEX_KELLOGGS_MEZCLADITO_SEASONAL_MEZCLADITO_RAPPI_FAMILY BREAKFAST_FIXED-RAPPI,,
MCMMIA_2020_MEX_KELLOGGS_CHOCO KRISPIS_SEASONAL_GOOGLE_GOOGLE - RESERVA_PROMO CHOCO TOYS_AFFINITY AUDIENCES_CPM_FAMILY BREAKFAST,,
MCMMX_2020_MEX_KELLOGGS_CHOCO KRISPIS_SEASONAL_EQUITY_WALMART MEDIA_FAMILY BREAKFAST_FIXED-WALMART MEDIA,,
MCMMIA_2020_MEX_KELLOGGS_CHOCO KRISPIS_SEASONAL_GOOGLE_GOOGLE - RESERVA_EQUITY_AFFINITY AUDIENCES_CPM_FAMILY BREAKFAST,,
MCMMIA_2020_MEX_KELLOGGS_CHOCO KRISPIS_SEASONAL_GOOGLE_GOOGLE - RESERVA_M&MS_AFFINITY AUDIENCES_CPM_FAMILY BREAKFAST,,
MCMMX_2020_MEX_KELLOGGS_CHOCO KRISPIS_SEASONAL_EQUITY_WALMART MEDIA_FAMILY BREAKFAST,,
MCMMX_2020_MEX_KELLOGGS_SPECIAL K_SEASONAL_TOTE BAGS_CORNERSHOP_BREAKFAST FOR ONE,,
MCMMX_2020_MEX_KELLOGGS_SPECIAL K_SEASONAL_EQUITY_CORNERSHOP_BREAKFAST FOR ONE,,
