video_p25_watched_actions.video_view.1d_click,impressions,objective,video_p75_watched_actions.video_view.1d_click,video_thruplay_watched_actions.video_view.7d_click,video_p50_watched_actions.video_view.1d_click,actions.comment.1d_click,country,actions.post_reaction.7d_click,video_thruplay_watched_actions.video_view,actions.post.1d_click,clicks,video_p75_watched_actions.video_view,actions.post_reaction,campaign_name,ad_id,actions.page_engagement,actions.comment.7d_click,adset_id,actions.post.7d_click,adset_name,actions.page_engagement.7d_click,video_30_sec_watched_actions.video_view.1d_click,video_p50_watched_actions.video_view,actions.video_view,actions.link_click,actions.link_click.7d_click,actions.onsite_conversion.post_save.7d_click,campaign_id,video_p25_watched_actions.video_view,actions.link_click.1d_click,ad_name,video_avg_time_watched_actions.video_view.7d_click,video_avg_time_watched_actions.video_view.1d_click,actions.video_view.7d_click,video_p75_watched_actions.video_view.7d_click,actions.post_engagement,video_30_sec_watched_actions.video_view,actions.post_engagement.7d_click,buying_type,actions.comment,actions.landing_page_view.7d_click,video_p50_watched_actions.video_view.7d_click,reach,video_p25_watched_actions.video_view.7d_click,actions.landing_page_view.1d_click,account_currency,actions.landing_page_view,actions.post_reaction.1d_click,actions.video_view.1d_click,video_p100_watched_actions.video_view.7d_click,frequency,video_avg_time_watched_actions.video_view,actions.post,actions.onsite_conversion.post_save,video_30_sec_watched_actions.video_view.7d_click,date_stop,actions.post_engagement.1d_click,account_id,date_start,video_p100_watched_actions.video_view.1d_click,actions.onsite_conversion.post_save.1d_click,video_p100_watched_actions.video_view,video_thruplay_watched_actions.video_view.1d_click,actions.page_engagement.1d_click,spend,account_name,campaign_buying_type,ad_creative_call_to_action_type,ad_creative_object_type,ad_creative_link_url,campaign_stop_time,campaign_start_time,ad_preview_default_url,link,actions.interactive_component_tap.7d_click,actions.interactive_component_tap,actions.interactive_component_tap.1d_click,actions.offsite_conversion.fb_pixel_complete_registration.1d_click,actions.offsite_conversion.fb_pixel_complete_registration,actions.offsite_conversion.fb_pixel_complete_registration.7d_click,actions.photo_view,actions.photo_view.1d_click,actions.photo_view.7d_click,actions.like,actions.like.7d_click,actions.like.1d_click,Campaign Label,Campaign_duplicate,Agency,Year,Market,Client,Brand_portfolio,Temporality,Initiative,Vendor,Platform,Objective,Buying Type,Consumption Occasion,video_quartile_25_view,video_views,url,Month,New Buying Type,Country Code,BRL to USD,MXN to USD,Cost in BRL,platform_cost,campaign_label,unified_brand,Datasource,Brand,interactions,Temp Campaign Name,date_copy,date_month,mplan_agency,Campaign Name,date_month,reach_key,campaign_monthly_reach,Country_code,Country_code2,cost_eval,Eval_scale,firstEval_scale,secondEval_scale,Agency_nc,Year_nc,Countrry_nc,Client_nc,Brand_nc,Temporality_nc,Initiative_nc,Vendor_nc,Platform_nc,Objective_nc,BuyType_nc,ConssumptionOcasion_nc,datasource_mediaplan,adverity_client_id,adverity_client_name
37,21690,REACH,19,15,29,1,SV,11,1192,,194,1773,11,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23847693470540313,4746,1,23847693470550313,,Reach_P 30-60_Several_FBIG_Family Breakfast_JUL_L16,203,15,3897,4578,156,156,,23847693470260313,4976,156,PPV_2_Family Breakfast_JUL_L16,8,8,35,19,4746,1192,203,AUCTION,1,,29,21664,37,,USD,,11,35,15,1.0012,3,0,,15,2021-07-25,203,1371189426583503,2021-07-25,15,,1163,15,203,8.9,HERSHEYS Miami,AUCTION,WATCH_MORE,VIDEO,,2021-08-01 03:59:00,2021-07-02 13:26:17,https://ktbo.datatap.adverity.com/i/8/eb367390c2.png,https://www.kelloggs.com.gt/es_GT/home.html?utm_source=Social&utm_medium=Facebook&utm_campaign=Hersheys_Ola1_Caricam&utm_term=FB_VideoAdSV&utm_content=video,,,,,,,,,,,,,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA,2021,SLV,Kelloggs,Masterbrand,Seasonal,Hersheys,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L16,Family breakfast,4976,4976,https://ktbo.datatap.adverity.com/i/8/eb367390c2.png,7,CPM,SV,5.7,20.96,50.730000000000004,8.9,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,masterbrand,Facebook Ads Insights,Masterbrand,168,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-25,7,Mediacom,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23847693470260313-7,698788,SV,,,5.03820435823892,4.02926311427129,0.745210495097898,MCMMIA,2021,SLV,KELLOGGS,MASTERBRAND,SEASONAL,HERSHEYS,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,229,REACH,,,,,SV,,,,0,1,0,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23847693470610313,3,,23847693470250313,,Reach_P 30-60_Several_IG_Family Breakfast_JUL_L16,,,2,3,0,,,23847693470260313,5,,SI_2_Family Breakfast_JUL_L16,,,,,3,,,AUCTION,0,,,229,,,USD,,,,,1,0,0,,,2021-07-25,,1371189426583503,2021-07-25,,,,,,0.07,HERSHEYS Miami,AUCTION,WATCH_MORE,VIDEO,,2021-08-01 03:59:00,2021-07-02 13:26:17,https://ktbo.datatap.adverity.com/i/8/645341caec.png,https://www.kelloggs.com.gt/es_GT/home.html?utm_source=Social&utm_medium=Facebook&utm_campaign=Hersheys_Ola1_Caricam&utm_term=FB_VideoAdSV&utm_content=video,,,,,,,,,,,,,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA,2021,SLV,Kelloggs,Masterbrand,Seasonal,Hersheys,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L16,Family breakfast,5,5,https://ktbo.datatap.adverity.com/i/8/645341caec.png,7,CPM,SV,5.7,20.96,0.3990000000000001,0.07,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,masterbrand,Facebook Ads Insights,Masterbrand,0,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-25,7,Mediacom,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23847693470260313-7,698788,SV,,,5.03820435823892,4.02926311427129,0.745210495097898,MCMMIA,2021,SLV,KELLOGGS,MASTERBRAND,SEASONAL,HERSHEYS,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,11938,REACH,,,,1,SV,1,,,36,,1,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23847693470350313,24,1,23847693470550313,,Reach_P 30-60_Several_FBIG_Family Breakfast_JUL_L16,24,,,,22,22,,23847693470260313,,22,MP_2_Family Breakfast_JUL_L16,,,,,24,,24,AUCTION,1,,,11938,,,USD,,1,,,1,,0,,,2021-07-26,24,1371189426583503,2021-07-26,,,,,24,5.1,HERSHEYS Miami,AUCTION,WATCH_MORE,SHARE,,2021-08-01 03:59:00,2021-07-02 13:26:17,https://ktbo.datatap.adverity.com/i/8/d58ca1dc90.png,https://www.kelloggs.com.gt/es_GT/home.html?utm_source=Social&utm_medium=Facebook&utm_campaign=Hersheys_PautaJunio&utm_term=post_winiepoo_GT&utm_content=carousel,,,,,,,,,,,,,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA,2021,SLV,Kelloggs,Masterbrand,Seasonal,Hersheys,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L16,Family breakfast,,,https://ktbo.datatap.adverity.com/i/8/d58ca1dc90.png,7,CPM,SV,5.7,20.96,29.07,5.1,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,masterbrand,Facebook Ads Insights,Masterbrand,24,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-26,7,Mediacom,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23847693470260313-7,698788,SV,,,5.03820435823892,4.02926311427129,0.745210495097898,MCMMIA,2021,SLV,KELLOGGS,MASTERBRAND,SEASONAL,HERSHEYS,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,7534,REACH,,,,,SV,14,,,19,,14,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23847693470420313,27,,23847693470550313,,Reach_P 30-60_Several_FBIG_Family Breakfast_JUL_L16,27,,,,13,13,,23847693470260313,,13,MP_1_Family Breakfast_JUL_L16,,,,,27,,27,AUCTION,0,,,7534,,,USD,,14,,,1,,0,,,2021-07-26,27,1371189426583503,2021-07-26,,,,,27,3.14,HERSHEYS Miami,AUCTION,WATCH_MORE,SHARE,,2021-08-01 03:59:00,2021-07-02 13:26:17,https://ktbo.datatap.adverity.com/i/8/1a9942c496.png,https://www.kelloggs.com.gt/es_GT/home.html?utm_source=Social&utm_medium=Facebook&utm_campaign=Hersheys_PautaJunio&utm_term=post_winiepoo_GT&utm_content=carousel,,,,,,,,,,,,,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA,2021,SLV,Kelloggs,Masterbrand,Seasonal,Hersheys,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L16,Family breakfast,,,https://ktbo.datatap.adverity.com/i/8/1a9942c496.png,7,CPM,SV,5.7,20.96,17.898,3.14,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,masterbrand,Facebook Ads Insights,Masterbrand,27,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-26,7,Mediacom,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23847693470260313-7,698788,SV,,,5.03820435823892,4.02926311427129,0.745210495097898,MCMMIA,2021,SLV,KELLOGGS,MASTERBRAND,SEASONAL,HERSHEYS,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
8,7229,REACH,3,,7,,SV,,241,,42,342,0,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23847693470430313,822,,23847693470550313,,Reach_P 30-60_Several_FBIG_Family Breakfast_JUL_L16,41,,639,789,33,33,,23847693470260313,872,33,PPV_1_Family Breakfast_JUL_L16,3,3,8,3,822,241,41,AUCTION,0,,7,7229,8,,USD,,,8,,1,2,0,,,2021-07-26,41,1371189426583503,2021-07-26,,,235,,41,3.07,HERSHEYS Miami,AUCTION,WATCH_MORE,VIDEO,,2021-08-01 03:59:00,2021-07-02 13:26:17,https://ktbo.datatap.adverity.com/i/8/eb0efc8d0a.png,https://www.kelloggs.com.gt/es_GT/home.html?utm_source=Social&utm_medium=Facebook&utm_campaign=Hersheys_Ola1_Caricam&utm_term=FB_VideoAdSV&utm_content=video,,,,,,,,,,,,,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA,2021,SLV,Kelloggs,Masterbrand,Seasonal,Hersheys,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L16,Family breakfast,872,872,https://ktbo.datatap.adverity.com/i/8/eb0efc8d0a.png,7,CPM,SV,5.7,20.96,17.499,3.07,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,masterbrand,Facebook Ads Insights,Masterbrand,33,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-26,7,Mediacom,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23847693470260313-7,698788,SV,,,5.03820435823892,4.02926311427129,0.745210495097898,MCMMIA,2021,SLV,KELLOGGS,MASTERBRAND,SEASONAL,HERSHEYS,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,10212,REACH,,,,1,SV,14,,,30,,14,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23847693470490313,26,1,23847693470550313,,Reach_P 30-60_Several_FBIG_Family Breakfast_JUL_L16,26,,,,11,11,,23847693470260313,,11,MP_4_Family Breakfast_JUL_L16,,,,,26,,26,AUCTION,1,,,10106,,,USD,,14,,,1.010489,,0,,,2021-07-26,26,1371189426583503,2021-07-26,,,,,26,4.21,HERSHEYS Miami,AUCTION,WATCH_MORE,SHARE,,2021-08-01 03:59:00,2021-07-02 13:26:17,https://ktbo.datatap.adverity.com/i/8/1592de8c14.png,https://www.kelloggs.com.gt/es_GT/home.html?utm_source=Social&utm_medium=Facebook&utm_campaign=Hersheys_PautaJunio&utm_term=post_winiepoo_GT&utm_content=carousel,,,,,,,,,,,,,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA,2021,SLV,Kelloggs,Masterbrand,Seasonal,Hersheys,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L16,Family breakfast,,,https://ktbo.datatap.adverity.com/i/8/1592de8c14.png,7,CPM,SV,5.7,20.96,23.997,4.21,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,masterbrand,Facebook Ads Insights,Masterbrand,26,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-26,7,Mediacom,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23847693470260313-7,698788,SV,,,5.03820435823892,4.02926311427129,0.745210495097898,MCMMIA,2021,SLV,KELLOGGS,MASTERBRAND,SEASONAL,HERSHEYS,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,1847,REACH,,,,,SV,,21,2,2,32,0,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23847693470510313,71,,23847693470250313,2,Reach_P 30-60_Several_IG_Family Breakfast_JUL_L16,4,,40,67,2,2,,23847693470260313,77,2,SI_1_Family Breakfast_JUL_L16,,,,,71,21,4,AUCTION,0,,,1847,,,USD,,,,,1,0,2,,,2021-07-26,4,1371189426583503,2021-07-26,,,21,,4,0.77,HERSHEYS Miami,AUCTION,WATCH_MORE,VIDEO,,2021-08-01 03:59:00,2021-07-02 13:26:17,https://ktbo.datatap.adverity.com/i/8/a0d2b82cff.png,https://www.kelloggs.com.gt/es_GT/home.html?utm_source=Social&utm_medium=Facebook&utm_campaign=Hersheys_Ola1_Caricam&utm_term=FB_VideoAdSV&utm_content=video,,,,,,,,,,,,,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA,2021,SLV,Kelloggs,Masterbrand,Seasonal,Hersheys,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L16,Family breakfast,77,77,https://ktbo.datatap.adverity.com/i/8/a0d2b82cff.png,7,CPM,SV,5.7,20.96,4.389,0.77,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,masterbrand,Facebook Ads Insights,Masterbrand,4,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-26,7,Mediacom,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23847693470260313-7,698788,SV,,,5.03820435823892,4.02926311427129,0.745210495097898,MCMMIA,2021,SLV,KELLOGGS,MASTERBRAND,SEASONAL,HERSHEYS,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,4392,REACH,,,,,SV,,,,17,,0,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23847693470530313,15,,23847693470550313,,Reach_P 30-60_Several_FBIG_Family Breakfast_JUL_L16,15,,,,15,15,,23847693470260313,,15,MP_3_Family Breakfast_JUL_L16,,,,,15,,15,AUCTION,0,,,4383,,,USD,,,,,1.002053,,0,,,2021-07-26,15,1371189426583503,2021-07-26,,,,,15,1.87,HERSHEYS Miami,AUCTION,WATCH_MORE,SHARE,,2021-08-01 03:59:00,2021-07-02 13:26:17,https://ktbo.datatap.adverity.com/i/8/8e335ef237.png,https://www.kelloggs.com.gt/es_GT/home.html?utm_source=Social&utm_medium=Facebook&utm_campaign=Hersheys_PautaJunio&utm_term=post_winiepoo_GT&utm_content=carousel,,,,,,,,,,,,,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA,2021,SLV,Kelloggs,Masterbrand,Seasonal,Hersheys,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L16,Family breakfast,,,https://ktbo.datatap.adverity.com/i/8/8e335ef237.png,7,CPM,SV,5.7,20.96,10.659,1.87,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,masterbrand,Facebook Ads Insights,Masterbrand,15,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-26,7,Mediacom,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23847693470260313-7,698788,SV,,,5.03820435823892,4.02926311427129,0.745210495097898,MCMMIA,2021,SLV,KELLOGGS,MASTERBRAND,SEASONAL,HERSHEYS,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
38,23157,REACH,15,13,18,,SV,8,1344,1,238,2031,8,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23847693470540313,5558,,23847693470550313,1,Reach_P 30-60_Several_FBIG_Family Breakfast_JUL_L16,237,13,4534,5347,202,202,,23847693470260313,5808,202,PPV_2_Family Breakfast_JUL_L16,4,4,26,15,5558,1344,237,AUCTION,0,,18,23056,38,,USD,,8,26,12,1.004381,3,1,,13,2021-07-26,237,1371189426583503,2021-07-26,12,,1315,13,237,9.46,HERSHEYS Miami,AUCTION,WATCH_MORE,VIDEO,,2021-08-01 03:59:00,2021-07-02 13:26:17,https://ktbo.datatap.adverity.com/i/8/eb367390c2.png,https://www.kelloggs.com.gt/es_GT/home.html?utm_source=Social&utm_medium=Facebook&utm_campaign=Hersheys_Ola1_Caricam&utm_term=FB_VideoAdSV&utm_content=video,,,,,,,,,,,,,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA,2021,SLV,Kelloggs,Masterbrand,Seasonal,Hersheys,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L16,Family breakfast,5808,5808,https://ktbo.datatap.adverity.com/i/8/eb367390c2.png,7,CPM,SV,5.7,20.96,53.922000000000004,9.46,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,masterbrand,Facebook Ads Insights,Masterbrand,211,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-26,7,Mediacom,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23847693470260313-7,698788,SV,,,5.03820435823892,4.02926311427129,0.745210495097898,MCMMIA,2021,SLV,KELLOGGS,MASTERBRAND,SEASONAL,HERSHEYS,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
,319,REACH,,,,,SV,,4,,0,4,0,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,23847693470610313,7,,23847693470250313,,Reach_P 30-60_Several_IG_Family Breakfast_JUL_L16,,,5,7,0,,,23847693470260313,8,,SI_2_Family Breakfast_JUL_L16,,,,,7,4,,AUCTION,0,,,319,,,USD,,,,,1,0,0,,,2021-07-26,,1371189426583503,2021-07-26,,,4,,,0.13,HERSHEYS Miami,AUCTION,WATCH_MORE,VIDEO,,2021-08-01 03:59:00,2021-07-02 13:26:17,https://ktbo.datatap.adverity.com/i/8/645341caec.png,https://www.kelloggs.com.gt/es_GT/home.html?utm_source=Social&utm_medium=Facebook&utm_campaign=Hersheys_Ola1_Caricam&utm_term=FB_VideoAdSV&utm_content=video,,,,,,,,,,,,,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,MCMMIA,2021,SLV,Kelloggs,Masterbrand,Seasonal,Hersheys,Facebook,Facebook and Instagram,Reach,CPM_Family Breakfast_JUL_L16,Family breakfast,8,8,https://ktbo.datatap.adverity.com/i/8/645341caec.png,7,CPM,SV,5.7,20.96,0.7410000000000001,0.13,MCMMIA_2021_SLV_Kelloggs_Masterbrand_Seasonal_Hersheys_Facebook_Facebook and Instagram_Reach_CPM_Family Breakfast_JUL_L16,masterbrand,Facebook Ads Insights,Masterbrand,0,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,2021-07-26,7,Mediacom,MCMMIA_2021_SLV_KELLOGGS_MASTERBRAND_SEASONAL_HERSHEYS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST,7,23847693470260313-7,698788,SV,,,5.03820435823892,4.02926311427129,0.745210495097898,MCMMIA,2021,SLV,KELLOGGS,MASTERBRAND,SEASONAL,HERSHEYS,FACEBOOK,FACEBOOKANDINSTAGRAM,REACH,CPM,FAMILYBREAKFAST,Facebook Ads Insights,3,ktboClient
